,SNumber,Date,Time,DNumber,Dtime,Ptime
2251,2208,15.02.21,09:16:12,1014678,   01:00,7:01:00
2254,2208,01.03.21,16:30:30,1015467,   01:00,7:01:00
2259,2208,12.03.21,09:42:54,89289094201,   01:00,7:01:00
2260,2208,12.03.21,09:43:54,89289094201,   01:00,7:01:00
2261,2208,12.03.21,10:32:00,928909,   00:00,7:01:00
2262,2208,12.03.21,10:31:54,89289094201,   01:00,7:01:00
2263,2208,12.03.21,10:32:54,89289094201,   01:00,7:01:00
2265,2208,12.03.21,14:35:54,81074678,   01:00,7:01:00
2266,2208,12.03.21,14:36:54,80957714678,   01:00,7:01:00
2267,2208,12.03.21,14:38:12,1014678,   02:00,7:01:00
2276,2208,25.03.21,14:33:24,1014991,   01:00,7:01:00
2277,2208,25.03.21,14:37:36,1014991,   04:00,7:01:00
2279,2208,25.03.21,15:43:24,1014991,   01:00,7:01:00
2286,2208,31.03.21,16:30:36,1014991,   05:00,7:01:00
2287,2208,31.03.21,16:44:42,1014991,   01:00,7:01:00
2306,2208,26.04.21,11:59:48,1050005,   04:00,7:01:00
2321,2208,27.05.21,12:05:00,88002341802,   00:00,7:01:00
2322,2208,27.05.21,12:04:48,8002341802,   01:00,7:01:00
2323,2208,27.05.21,12:05:00,88002341802,   00:00,7:01:00
2324,2208,27.05.21,12:05:36,88002508771,   04:00,7:01:00
2338,2208,24.06.21,11:12:30,88002508771,   05:00,7:01:00
2339,2208,30.06.21,10:44:00,88002508771,   05:00,7:01:00
2368,2208,10.11.21,17:59:06,1016536,   01:00,7:01:00
2369,2208,11.11.21,11:25:18,1016848,   04:00,7:01:00
2435,2208,24.01.22,15:14:12,1016671,   01:00,7:01:00
2444,2208,16.02.22,16:06:18,1027187,   02:00,7:01:00
2446,2208,18.02.22,09:25:42,84956768112,   01:00,7:01:00
2447,2208,18.02.22,10:55:54,84956768112,   01:00,7:01:00
2448,2208,18.02.22,10:56:18,84956768112,   01:00,7:01:00
2449,2208,18.02.22,12:36:36,84956768112,   01:00,7:01:00
2450,2208,18.02.22,12:38:48,84954275815,   02:00,7:01:00
2451,2208,18.02.22,12:41:36,84956768112,   01:00,7:01:00
2471,2208,06.04.22,16:28:06,89287990730,   02:00,7:01:00
2491,2208,15.04.22,15:25:54,770975,   05:00,7:01:00
2493,2208,20.04.22,09:33:42,880070700708614,   01:00,7:01:00
2494,2208,20.04.22,09:35:00,88007070070,   00:00,7:01:00
2495,2208,20.04.22,09:36:00,88007070070,   00:00,7:01:00
2496,2208,20.04.22,09:36:30,880070700708614,   01:00,7:01:00
2498,2208,11.05.22,11:33:30,89287477000,   01:00,7:01:00
2499,2208,11.05.22,15:04:30,89287300006,   01:00,7:01:00
2502,2208,30.05.22,10:46:18,89290085913,   04:00,7:01:00
2508,2208,07.06.22,09:14:54,89626370333,   01:00,7:01:00
2509,2208,07.06.22,09:14:54,89626370333,   01:00,7:01:00
2515,2208,29.06.22,10:31:36,84957059999,   03:00,7:01:00
2516,2208,29.06.22,10:34:48,89150076000,   01:00,7:01:00
2522,2208,12.07.22,10:40:00,1031293,   00:00,7:01:00
2525,2208,13.07.22,11:18:42,89287969000,   01:00,7:01:00
2527,2208,13.07.22,16:04:48,89287425149,   01:00,7:01:00
2528,2208,13.07.22,16:39:00,89287281836,   03:00,7:01:00
2529,2208,13.07.22,16:46:00,89287281836,   00:00,7:01:00
2530,2208,13.07.22,16:46:24,89888274904,   01:00,7:01:00
2531,2208,13.07.22,16:51:00,89287281836,   01:00,7:01:00
2532,2208,14.07.22,16:36:12,1050005,   06:00,7:01:00
2533,2208,18.07.22,11:29:54,89287281836,   01:00,7:01:00
2534,2208,20.07.22,12:04:18,89287281836,   02:00,7:01:00
2535,2208,20.07.22,12:06:54,89685553183,   05:00,7:01:00
2537,2208,21.07.22,09:43:42,89287973366,   03:00,7:01:00
2538,2208,25.07.22,09:38:48,1026262,   01:00,7:01:00
2542,2208,28.07.22,13:39:30,89290120000,   01:00,7:01:00
2545,2208,02.08.22,09:58:18,8962644866,   01:00,7:01:00
2546,2208,02.08.22,09:59:00,8962644,   00:00,7:01:00
2547,2208,02.08.22,10:02:24,8962644866,   01:00,7:01:00
2548,2208,23.08.22,10:46:00,773006,   00:00,7:01:00
2559,2208,07.09.22,12:24:00,89604352769,   06:00,7:01:00
2592,2208,03.10.22,16:53:00,1050005,   03:00,7:01:00
2602,2208,14.10.22,15:52:48,88007070070,   01:00,7:01:00
2606,2208,26.10.22,16:55:36,89626444866,   01:00,7:01:00
2608,2208,27.10.22,10:08:06,89626444866,   02:00,7:01:00
2609,2208,27.10.22,10:15:54,8928917773,   01:00,7:01:00
2610,2208,27.10.22,10:16:30,89289177773,   04:00,7:01:00
2612,2208,31.10.22,12:14:12,89676660508,   02:00,7:01:00
2618,2208,07.11.22,11:40:00,89287997200,   04:00,7:01:00
2621,2208,10.11.22,11:31:30,89287997200,   01:00,7:01:00
2627,2208,15.11.22,11:55:30,89287997200,   03:00,7:01:00
2628,2208,16.11.22,10:15:42,89287997200,   01:00,7:01:00
2630,2208,17.11.22,09:42:36,89287997200,   01:00,7:01:00
2631,2208,17.11.22,11:03:36,89604352769,   01:00,7:01:00
2633,2208,28.11.23,11:04:18,89604352769,   06:00,7:01:00
2635,2208,29.11.23,14:16:06,89604352769,   06:00,7:01:00
2636,2208,29.11.23,14:34:48,89287997200,   01:00,7:01:00
2637,2208,29.11.23,16:24:30,89287938723,   01:00,7:01:00
2641,2208,01.12.23,11:41:42,89287997200,   10:00,7:01:00
2642,2208,07.12.23,09:41:48,8551438,   01:00,7:01:00
2648,2208,07.12.23,10:56:36,89682619505,   01:00,7:01:00
2651,2208,08.12.23,12:21:36,89286959901,   01:00,7:01:00
2656,2208,12.12.23,10:51:00,88007070070,   00:00,7:01:00
2657,2208,12.12.23,10:51:00,88007070070,   00:00,7:01:00
2658,2208,12.12.23,10:51:36,8007070070,   01:00,7:01:00
2659,2208,12.12.23,10:51:42,88007070070,   01:00,7:01:00
2660,2208,12.12.23,10:53:00,88007070070,   00:00,7:01:00
2661,2208,12.12.23,10:53:54,800707007063092,   01:00,7:01:00
2662,2208,12.12.23,10:54:48,880070700708630,   01:00,7:01:00
2663,2208,12.12.23,11:08:48,8007070070,   01:00,7:01:00
2664,2208,12.12.23,11:09:48,88007070070,   02:00,7:01:00
2665,2208,12.12.23,11:10:54,88007070070,   01:00,7:01:00
2668,2208,13.12.23,10:10:36,89287925468,   01:00,7:01:00
2669,2208,13.12.23,10:10:42,89631720606,   01:00,7:01:00
2670,2208,14.12.23,15:26:42,89280911499,   02:00,7:01:00
2678,2208,23.12.23,14:07:30,89380107000,   01:00,7:01:00
2679,2208,23.12.23,14:50:54,89287413831,   04:00,7:01:00
2680,2208,23.12.23,14:54:18,89232286789,   01:00,7:01:00
2681,2208,23.12.23,14:56:00,89327019005,   00:00,7:01:00
2682,2208,23.12.23,14:56:30,89237019005,   01:00,7:01:00
2683,2208,23.12.23,14:57:00,89969501809,   00:00,7:01:00
2684,2208,23.12.23,14:57:00,89969501809,   00:00,7:01:00
2685,2208,23.12.23,14:58:18,89237019005,   01:00,7:01:00
2686,2208,23.12.23,14:59:54,89969501809,   01:00,7:01:00
2687,2208,23.12.23,15:00:12,89232286789,   01:00,7:01:00
2688,2208,23.12.23,15:03:30,89287413831,   01:00,7:01:00
2689,2208,23.12.23,15:01:18,8923709006,   01:00,7:01:00
2690,2208,23.12.23,15:02:30,89237019005,   01:00,7:01:00
2691,2208,23.12.23,15:16:36,89287413831,   01:00,7:01:00
2693,2208,28.12.23,16:32:18,89626485442,   02:00,7:01:00
2694,2208,30.12.23,11:23:00,82062154,   00:00,7:01:00
2697,2208,17.01.23,11:53:48,88007070070,   01:00,7:01:00
2701,2208,20.01.23,14:17:30,89286267673,   01:00,7:01:00
2706,2208,07.02.23,13:22:36,89287997200,   02:00,7:01:00
2707,2208,07.02.23,14:04:54,89626436690,   01:00,7:01:00
2708,2208,07.02.23,14:06:12,89287997200,   12:00,7:01:00
2716,2208,14.02.23,15:00:12,89604351733,   01:00,7:01:00
2717,2208,15.02.23,15:08:48,89626452572,   01:00,7:01:00
2755,2208,20.03.23,10:26:30,89626452572,   01:00,7:01:00
2776,2208,13.04.23,10:12:24,623731,   02:00,7:01:00
2777,2208,13.04.23,10:15:06,623731,   01:00,7:01:00
2778,2208,13.04.23,12:15:36,623731,   02:00,7:01:00
2779,2208,14.04.23,09:49:48,772525,   05:00,7:01:00
2781,2208,14.04.23,09:56:42,721444,   01:00,7:01:00
2785,2208,17.04.23,15:14:48,8001005464,   02:00,7:01:00
2786,2208,17.04.23,15:15:48,88001005464,   04:00,7:01:00
2787,2208,18.04.23,17:25:48,623731,   01:00,7:01:00
2788,2208,18.04.23,17:26:36,623733,   01:00,7:01:00
2792,2208,25.04.23,11:46:54,772525,   03:00,7:01:00
2793,2208,25.04.23,11:49:48,772525,   11:00,7:01:00
2811,2208,03.05.23,15:03:18,772525,   01:00,7:01:00
2812,2208,03.05.23,15:21:00,772525,   01:00,7:01:00
2813,2208,04.05.23,17:04:54,772525,   02:00,7:01:00
2814,2208,04.05.23,17:07:30,772525,   01:00,7:01:00
2815,2208,04.05.23,17:40:42,772525,   01:00,7:01:00
2816,2208,05.05.23,09:25:36,772525,   01:00,7:01:00
2830,2208,19.05.23,09:46:06,772525,   01:00,7:01:00
2831,2208,19.05.23,09:59:18,772525,   01:00,7:01:00
2843,2208,06.06.23,14:36:00,773001,   00:00,7:01:00
2848,2208,08.06.23,10:43:06,444156,   00:00,7:01:00
2853,2208,22.06.23,11:56:00,89067662626,   00:00,7:01:00
2854,2208,22.06.23,12:19:24,89067662626,   02:00,7:01:00
2855,2208,22.06.23,12:21:54,89067662626,   01:00,7:01:00
2856,2208,22.06.23,12:21:54,89067662626,   01:00,7:01:00
2857,2208,22.06.23,12:23:36,772550,   01:00,7:01:00
2860,2208,18.07.23,15:04:42,772525,   01:00,7:01:00
2861,2208,18.07.23,15:07:48,772525,   07:00,7:01:00
2865,2208,25.07.23,17:46:54,772525,   02:00,7:01:00
2867,2208,26.07.23,11:50:30,772525,   05:00,7:01:00
2868,2208,26.07.23,14:32:54,89286991119,   01:00,7:01:00
2869,2208,26.07.23,14:33:24,89280993222,   01:00,7:01:00
2870,2208,26.07.23,14:33:54,89286991119,   01:00,7:01:00
2871,2208,26.07.23,14:35:12,89280963323,   02:00,7:01:00
2872,2208,26.07.23,14:39:06,8287900690,   01:00,7:01:00
2873,2208,26.07.23,14:40:12,89287314760,   02:00,7:01:00
2874,2208,26.07.23,14:43:54,89280983222,   01:00,7:01:00
2875,2208,26.07.23,14:44:54,89286991119,   01:00,7:01:00
2876,2208,26.07.23,14:45:30,8928299,   01:00,7:01:00
2877,2208,26.07.23,14:47:48,89287282837,   01:00,7:01:00
2878,2208,26.07.23,14:48:12,8282999845,   01:00,7:01:00
2879,2208,26.07.23,14:50:12,89280914076,   02:00,7:01:00
2880,2208,26.07.23,14:52:42,89888037596,   02:00,7:01:00
2881,2208,26.07.23,14:55:00,89280957606,   00:00,7:01:00
2882,2208,26.07.23,14:54:48,89287987901,   02:00,7:01:00
2883,2208,26.07.23,14:57:00,89280977675,   01:00,7:01:00
2884,2208,26.07.23,14:59:24,89380108225,   01:00,7:01:00
2885,2208,26.07.23,15:02:24,89282999845,   01:00,7:01:00
2886,2208,26.07.23,15:06:12,89224806541,   01:00,7:01:00
2888,2208,27.07.23,10:05:06,772525,   08:00,7:01:00
2890,2208,04.08.23,14:13:00,89287298890,   00:00,7:01:00
2891,2208,04.08.23,14:13:00,89287298890,   00:00,7:01:00
2892,2208,04.08.23,14:36:54,89287298890,   01:00,7:01:00
2896,2208,08.08.23,15:03:54,8551249,   01:00,7:01:00
2898,2208,14.08.23,15:02:36,89289170715,   01:00,7:01:00
2899,2208,16.08.23,09:49:06,1050005,   03:00,7:01:00
2903,2208,11.09.23,12:12:30,772525,   01:00,7:01:00
2905,2208,11.09.23,12:14:24,772525,   01:00,7:01:00
2907,2208,11.09.23,15:26:36,89888284010,   02:00,7:01:00
2908,2208,11.09.23,15:30:12,89280941414,   01:00,7:01:00
2909,2208,11.09.23,15:50:42,89286960090,   01:00,7:01:00
2915,2208,15.09.23,16:30:12,1050005,   01:00,7:01:00
2918,2208,20.09.23,11:34:18,772525,   06:00,7:01:00
2930,2208,06.10.23,10:37:00,1050005,   00:00,7:01:00
2931,2208,06.10.23,10:40:00,1050005,   09:00,7:01:00
2932,2208,06.10.23,13:45:24,1038062,   01:00,7:01:00
2933,2208,06.10.23,14:13:24,1038062,   01:00,7:01:00
2935,2208,09.10.23,14:47:42,772525,   01:00,7:01:00
2936,2208,09.10.23,14:48:06,772525,   01:00,7:01:00
2937,2208,09.10.23,16:17:18,772525,   04:00,7:01:00
2938,2208,11.10.23,14:53:54,772525,   02:00,7:01:00
2941,2208,25.10.23,10:56:54,772525,   02:00,7:01:00
2942,2208,25.10.23,10:59:42,772525,   03:00,7:01:00
2946,2208,08.11.23,15:41:24,721472,   03:00,7:01:00
2950,2208,15.11.23,11:36:54,8928732447,   01:00,7:01:00
2951,2208,15.11.23,11:37:42,89287324748,   03:00,7:01:00
2952,2208,15.11.23,11:41:36,772526,   01:00,7:01:00
2953,2208,15.11.23,11:42:18,772526,   05:00,7:01:00
2954,2208,20.11.23,11:00:48,1050500,   05:00,7:01:00
2955,2208,20.11.23,14:54:48,772526,   04:00,7:01:00
2956,2208,23.11.23,09:41:54,8280960101,   01:00,7:01:00
2957,2208,23.11.23,09:41:48,89280960101,   01:00,7:01:00
2972,2209,29.01.20,11:29:30,1058971,   05:00,1:39:00
2995,2209,04.06.20,14:25:36,1071423,   02:00,1:39:00
3006,2209,06.08.20,09:05:36,1050029,   02:00,1:39:00
3008,2209,08.09.20,15:01:30,1038485,   01:00,1:39:00
3009,2209,01.10.20,17:09:48,1039617,   03:00,1:39:00
3010,2209,27.10.20,15:33:00,1050005,   01:00,1:39:00
3025,2209,19.02.21,15:01:42,1039393,   36:00,1:39:00
3029,2209,02.04.21,11:43:06,1060601,   02:00,1:39:00
3040,2209,16.11.21,15:04:54,89626470950,   02:00,1:39:00
3041,2209,18.11.21,12:35:12,89287914979,   01:00,1:39:00
3042,2209,24.11.21,14:53:48,89287914979,   01:00,1:39:00
3053,2209,23.03.22,14:31:00,89626470950,   01:00,1:39:00
3054,2209,23.03.22,14:32:48,89626470950,   05:00,1:39:00
3055,2209,14.04.22,14:47:42,1039639,   03:00,1:39:00
3058,2209,05.07.22,09:04:48,89287914979,   01:00,1:39:00
3078,2209,30.11.23,13:06:30,1050005,   03:00,1:39:00
3080,2209,05.12.23,09:30:42,89626470950,   01:00,1:39:00
3081,2209,05.12.23,09:32:00,89626470950,   00:00,1:39:00
3082,2209,05.12.23,09:31:54,89626470950,   01:00,1:39:00
3083,2209,05.12.23,09:32:42,89626470950,   01:00,1:39:00
3084,2209,05.12.23,09:33:18,89626407703,   01:00,1:39:00
3085,2209,05.12.23,09:33:42,89626470950,   01:00,1:39:00
3086,2209,05.12.23,09:35:12,89626470950,   02:00,1:39:00
3097,2209,16.02.23,16:16:42,1078084,   05:00,1:39:00
3098,2209,16.02.23,16:25:42,1039274,   06:00,1:39:00
3105,2209,10.04.23,17:33:54,89287914979,   01:00,1:39:00
3106,2209,13.04.23,12:55:54,89287914979,   01:00,1:39:00
3107,2209,24.04.23,17:19:30,8373778,   04:00,1:39:00
3110,2209,16.05.23,16:45:48,88005006963,   01:00,1:39:00
3112,2209,24.05.23,14:51:30,1050005,   02:00,1:39:00
3115,2209,24.07.23,12:06:48,89287914979,   01:00,1:39:00
3121,2209,06.12.23,09:25:30,1078791,   01:00,1:39:00
3136,2210,13.01.20,14:50:00,1052343,   04:00,11:43:00
3140,2210,23.01.20,14:03:54,84957664537,   01:00,11:43:00
3141,2210,23.01.20,14:04:36,84997664537,   02:00,11:43:00
3142,2210,23.01.20,14:07:36,1039523,   02:00,11:43:00
3143,2210,24.01.20,14:40:30,84951453566,   03:00,11:43:00
3146,2210,20.02.20,11:16:48,84951453566,   03:00,11:43:00
3147,2210,28.02.20,10:17:36,84953639449,   02:00,11:43:00
3151,2210,06.03.20,15:53:06,84956616691,   01:00,11:43:00
3152,2210,06.03.20,15:54:18,84956681150,   01:00,11:43:00
3153,2210,06.03.20,16:23:54,84956616691,   02:00,11:43:00
3154,2210,10.03.20,09:58:12,84956616691,   02:00,11:43:00
3155,2210,11.03.20,09:36:12,1038071,   04:00,11:43:00
3156,2210,17.03.20,17:42:48,84957664537,   01:00,11:43:00
3157,2210,17.03.20,17:42:48,84997664537,   04:00,11:43:00
3158,2210,18.03.20,09:44:06,1044874,   01:00,11:43:00
3160,2210,23.03.20,15:58:06,1014690,   01:00,11:43:00
3161,2210,23.03.20,16:00:00,1026551,   01:00,11:43:00
3164,2210,23.03.20,16:08:06,1026551,   01:00,11:43:00
3165,2210,07.04.20,10:19:18,84951453566,   01:00,11:43:00
3166,2210,07.04.20,10:38:00,84959469248,   02:00,11:43:00
3169,2210,27.04.20,13:43:42,84959789001,   02:00,11:43:00
3172,2210,28.04.20,11:19:24,84959789001,   01:00,11:43:00
3173,2210,28.04.20,11:20:00,89779216372,   09:00,11:43:00
3174,2210,28.04.20,11:30:42,89779216372,   01:00,11:43:00
3175,2210,28.04.20,11:31:00,89779216372,   01:00,11:43:00
3176,2210,28.04.20,14:19:36,89520960600,   01:00,11:43:00
3177,2210,28.04.20,14:20:06,89520960600,   01:00,11:43:00
3178,2210,28.04.20,14:20:48,89520960600,   01:00,11:43:00
3179,2210,29.04.20,12:47:42,89520960600,   01:00,11:43:00
3180,2210,30.04.20,14:59:30,89287270095,   04:00,11:43:00
3197,2210,08.06.20,11:30:36,1027184,   02:00,11:43:00
3198,2210,08.06.20,11:35:00,1040660,   02:00,11:43:00
3201,2210,09.06.20,09:15:48,84956616691,   01:00,11:43:00
3202,2210,09.06.20,09:16:18,84956616691,   01:00,11:43:00
3203,2210,09.06.20,11:12:06,84956616691,   01:00,11:43:00
3204,2210,09.06.20,11:28:24,84956616691,   01:00,11:43:00
3205,2210,09.06.20,15:43:48,84956616691,   04:00,11:43:00
3206,2210,26.06.20,09:06:48,84950090405,   04:00,11:43:00
3207,2210,29.06.20,14:29:12,84953639449,   03:00,11:43:00
3210,2210,03.07.20,14:05:24,89585815164,   02:00,11:43:00
3211,2210,14.07.20,12:01:12,84953639449,   03:00,11:43:00
3212,2210,20.07.20,09:44:30,84957772440,   01:00,11:43:00
3213,2210,20.07.20,09:54:12,84957772440,   02:00,11:43:00
3214,2210,29.07.20,12:25:06,84953639449,   04:00,11:43:00
3215,2210,29.07.20,16:52:42,1038071,   02:00,11:43:00
3216,2210,30.07.20,10:50:00,1038071,   07:00,11:43:00
3217,2210,30.07.20,11:01:18,1038071,   01:00,11:43:00
3218,2210,30.07.20,11:16:36,1038071,   01:00,11:43:00
3219,2210,04.08.20,11:22:36,84959455519,   01:00,11:43:00
3220,2210,04.08.20,14:13:30,1044608,   01:00,11:43:00
3221,2210,17.08.20,08:55:48,89280910046,   01:00,11:43:00
3222,2210,19.08.20,13:12:36,84957218455,   02:00,11:43:00
3227,2210,20.08.20,09:55:30,1044874,   06:00,11:43:00
3228,2210,20.08.20,12:08:48,84951429365,   02:00,11:43:00
3229,2210,20.08.20,12:29:30,88734552122,   01:00,11:43:00
3240,2210,27.08.20,09:24:00,88002503932,   00:00,11:43:00
3243,2210,31.08.20,09:56:18,84997664537,   01:00,11:43:00
3244,2210,31.08.20,11:35:36,84997664537,   04:00,11:43:00
3246,2210,04.09.20,12:32:48,84952680964,   01:00,11:43:00
3247,2210,04.09.20,12:33:54,84952680964,   01:00,11:43:00
3248,2210,04.09.20,12:33:48,84957772440,   03:00,11:43:00
3252,2210,11.09.20,11:16:30,89280901445,   01:00,11:43:00
3259,2210,22.09.20,16:39:12,1052343,   01:00,11:43:00
3262,2210,29.09.20,12:15:12,1014720,   01:00,11:43:00
3263,2210,29.09.20,12:18:54,84953157655,   01:00,11:43:00
3264,2210,29.09.20,12:22:12,1015099,   01:00,11:43:00
3265,2210,01.10.20,14:58:36,84956616691,   01:00,11:43:00
3266,2210,01.10.20,15:02:12,84956616691,   03:00,11:43:00
3268,2210,08.10.20,09:38:30,84951429365,   02:00,11:43:00
3269,2210,09.10.20,14:49:06,84951429365,   02:00,11:43:00
3270,2210,26.10.20,17:01:42,1057774,   01:00,11:43:00
3277,2210,17.11.20,14:36:06,1039523,   03:00,11:43:00
3279,2210,19.11.20,09:56:36,84951429365,   01:00,11:43:00
3280,2210,19.11.20,09:57:18,84951429365,   01:00,11:43:00
3282,2210,01.12.20,11:32:54,495957,   00:00,11:43:00
3287,2210,15.02.21,14:00:36,1050005,   02:00,11:43:00
3289,2210,02.03.21,10:09:18,84951429365,   01:00,11:43:00
3290,2210,02.03.21,11:43:12,84951429365,   02:00,11:43:00
3291,2210,05.03.21,14:02:00,1035827,   00:00,11:43:00
3292,2210,05.03.21,14:01:54,1038527,   02:00,11:43:00
3294,2210,05.03.21,15:40:36,1038527,   02:00,11:43:00
3295,2210,10.03.21,11:24:54,89778473060,   02:00,11:43:00
3307,2210,17.03.21,16:59:48,84953639449,   01:00,11:43:00
3308,2210,17.03.21,17:00:36,84953639449,   01:00,11:43:00
3309,2210,17.03.21,17:00:30,84953639449,   01:00,11:43:00
3310,2210,17.03.21,17:01:36,84953639449,   01:00,11:43:00
3312,2210,25.03.21,08:48:54,89888191431,   02:00,11:43:00
3313,2210,25.03.21,08:51:54,89287270095,   01:00,11:43:00
3314,2210,25.03.21,09:04:54,89287270095,   01:00,11:43:00
3315,2210,25.03.21,09:57:54,89287270095,   01:00,11:43:00
3316,2210,25.03.21,10:39:24,89888191431,   01:00,11:43:00
3317,2210,25.03.21,11:02:54,89287270095,   01:00,11:43:00
3318,2210,25.03.21,11:28:54,89287270095,   01:00,11:43:00
3319,2210,25.03.21,12:35:54,89287270095,   01:00,11:43:00
3320,2210,25.03.21,12:37:00,89888191431,   01:00,11:43:00
3321,2210,25.03.21,13:50:24,89287270095,   01:00,11:43:00
3322,2210,25.03.21,13:57:18,89888191431,   01:00,11:43:00
3323,2210,25.03.21,15:28:06,1077228,   01:00,11:43:00
3324,2210,25.03.21,15:55:24,89888191431,   01:00,11:43:00
3325,2210,26.03.21,14:23:06,84951429365,   03:00,11:43:00
3327,2210,02.04.21,11:30:54,89287270095,   01:00,11:43:00
3328,2210,02.04.21,11:55:54,89287270095,   01:00,11:43:00
3329,2210,05.04.21,13:19:12,89286951964,   03:00,11:43:00
3333,2210,28.04.21,11:36:48,84952077557,   02:00,11:43:00
3339,2210,21.06.21,14:10:48,89313337780,   01:00,11:43:00
3340,2210,21.06.21,14:11:00,89313338660,   00:00,11:43:00
3341,2210,21.06.21,16:47:00,89313334480,   00:00,11:43:00
3342,2210,21.06.21,16:47:00,8931333777,   00:00,11:43:00
3343,2210,21.06.21,16:47:48,89313337780,   01:00,11:43:00
3344,2210,21.06.21,16:49:18,89313337780,   01:00,11:43:00
3345,2210,23.06.21,09:48:06,1052343,   02:00,11:43:00
3346,2210,23.06.21,09:53:12,1052343,   02:00,11:43:00
3347,2210,23.06.21,15:03:42,1071756,   01:00,11:43:00
3358,2210,17.09.21,11:58:18,84959676675,   01:00,11:43:00
3359,2210,17.09.21,14:25:24,84959676675,   03:00,11:43:00
3360,2210,20.09.21,14:28:54,84959676675,   03:00,11:43:00
3361,2210,23.09.21,12:38:42,1052343,   02:00,11:43:00
3362,2210,23.09.21,12:41:54,1050005,   03:00,11:43:00
3363,2210,18.11.21,10:08:12,1038496,   02:00,11:43:00
3366,2210,29.11.21,16:19:30,88734724121,   01:00,11:43:00
3367,2210,29.11.21,16:20:54,724120,   01:00,11:43:00
3368,2210,29.11.21,16:20:36,88734724120,   01:00,11:43:00
3369,2210,29.11.21,16:21:42,88734724122,   01:00,11:43:00
3370,2210,29.11.21,16:29:30,88734724118,   01:00,11:43:00
3372,2210,07.12.21,10:05:30,1052343,   06:00,11:43:00
3373,2210,07.12.21,14:03:30,1057786,   06:00,11:43:00
3374,2210,07.12.21,14:28:42,1044608,   02:00,11:43:00
3379,2210,28.12.21,10:25:48,88007007000,   01:00,11:43:00
3381,2210,11.01.22,12:00:18,724118,   01:00,11:43:00
3382,2210,11.01.22,12:00:54,89633993410,   01:00,11:43:00
3383,2210,12.01.22,11:22:12,84953639449,   01:00,11:43:00
3384,2210,12.01.22,11:23:18,89778473060,   02:00,11:43:00
3385,2210,21.01.22,10:38:30,84951429365,   01:00,11:43:00
3386,2210,21.01.22,10:38:42,84951429365,   01:00,11:43:00
3387,2210,21.01.22,10:39:30,84951429365,   01:00,11:43:00
3388,2210,01.02.22,15:06:00,8928010,   00:00,11:43:00
3389,2210,01.02.22,15:06:42,89280102345,   01:00,11:43:00
3390,2210,01.02.22,15:06:42,89280902345,   01:00,11:43:00
3391,2210,01.02.22,15:07:42,89280902345,   01:00,11:43:00
3392,2210,04.04.22,11:35:54,1052343,   02:00,11:43:00
3393,2210,04.04.22,11:58:30,1052343,   03:00,11:43:00
3394,2210,04.04.22,14:30:42,1052343,   10:00,11:43:00
3395,2210,05.04.22,09:46:30,1052343,   11:00,11:43:00
3396,2210,05.04.22,10:28:30,1052343,   02:00,11:43:00
3397,2210,05.04.22,11:02:00,1052343,   02:00,11:43:00
3398,2210,07.04.22,09:21:54,1052343,   03:00,11:43:00
3399,2210,08.04.22,10:06:48,84957779988,   03:00,11:43:00
3400,2210,08.04.22,10:42:42,84951061464,   02:00,11:43:00
